,product_id,product_name,product_category,review_id,stars,review_text,review_length,language,sentiment,text_length,word_count
2291,65774067,"Miroir Retroviseur Moto, Retroviseur Trottinette électriques, Retroviseur Velo, Miroir réglable à 360°",Sports & Loisirs,65774067_rev_4,2.0,رؤية Mauvaise,15,darija_arabic,negative,13,2
2292,64934165,Solac Aspirateur Balai Sans Fil Batterie Turbobat Digital Flex 29.6V - 2 Ans De Garantie,"Maison, cuisine & bureau",64934165_rev_3,1.0,لا يوصى به، بطارية ضعيفة جداً عليك أن تنتظر 4 ساعات من الشحن حتى تستغرق 20 دقيقة.,97,darija_arabic,negative,81,17
2293,65603595,"TP-Link PACK 2 Caméra Surveillance WiFi intérieure 360° Tapo C200, FHD 1080P",TV & HIGH TECH,65603595_rev_4,1.0,لم يتم تسليم المنتج الذي طلبته ولم يتم سداد طلبي منذ 28 يوماً ... خدمة العملاء ضعيفة !!!!,174,darija_arabic,negative,89,18
2294,37097641,"TP-Link Caméra Surveillance WiFi,Tapo C200 camera ip 1080P sans Fil avec Vision Nocturne",TV & HIGH TECH,37097641_rev_5,4.0,ثلاثة أجزاء جيدة من الجودة في السعر,30,darija_arabic,positive,35,7
2295,64158304,Puluz Studio Photo Boîte de Lumière Pliable 25 x 25cm+ 12 Couleurs de Fond,TV & HIGH TECH,64158304_rev_3,5.0,إنّه عمليّ ، وأحبّه جيداً.,29,darija_arabic,positive,26,5
2296,mpg1398157,Solac Friteuse à air sans huile Léviter Digital 5L 12 programmes-2ansdegarantie,"Maison, cuisine & bureau",mpg1398157_rev_4,3.0,الأوضاع المحددة مسبقاً ليست صحيحة تماماً، ويتعين إعادة ضبط الخلفية في كل مرة لإغلاقها بشكل صحيح.,111,darija_arabic,neutral,96,16
2297,mpg947936,Ring Light Anneau Bague lumineux LED diamètre 26cm+ Trepied 2m,TV & HIGH TECH,mpg947936_rev_5,3.0,القضية بعد أسبوعين بالفعل.,27,darija_arabic,neutral,26,4
2298,67627045,Goldenstar Air Fryer 8.5L - Manuel – AF-8501S,"Maison, cuisine & bureau",67627045_rev_3,5.0,أعلى، عملي، لا بأس به (-) غياب إظهار رقمي,63,darija_arabic,positive,41,9
2299,58898197,"Taurus Hachoir électrique Chopper TopGlass XXL400w 4 lames 1,5Len verre - 2ans de garantie","Maison, cuisine & bureau",58898197_rev_3,3.0,لا بأس ، لأنك يجب أن تفعل ذلك مرة أخرى وتكرارًا لتقترب من النتائج المرجوة.,81,darija_arabic,neutral,74,15
2300,mpg917431,Pakka Gants Musculation Pakka,Sports & Loisirs,mpg917431_rev_4,5.0,منتج عالي الجودة,24,darija_arabic,positive,16,3
2301,mpg46159,Tentes de Camping 4 PERSONNES Multicouleurs 208x208x145 cm,Sports & Loisirs,mpg46159_rev_5,3.0,الهشاشة,7,darija_arabic,neutral,7,1
2302,50632533,"Green Screen Studio Photo (3*1,5m) Arriere plan Fond Vert ChromaKey (Sans Cadre Stand)",TV & HIGH TECH,50632533_rev_3,5.0,أوصي بهذا المنتج,29,darija_arabic,positive,16,3
2303,63928477,Mini Cam Full HD 1080P Micro Caméscope Corporel Enregistreur Vocal Vidéo CarteTF,TV & HIGH TECH,63928477_rev_3,2.0,هذه الكاميرا لا تعمل بشكل صحيح: يجب أن تبقى متعلقة باستمرار، مما يجعلها غير قابلة للاستخدام المعلن عنها. الخصائص الخادعة، وخاصة فيما يتعلق بطاقة الذاكرة (64 غو إلزامية) ، والمعلومات غير المحددة بوضوح. الجودة المصنعة ضعيفة، والكاميرا يمكن اكتشافها بسهولة، وبالتالي فهي لا فائدة من أي استخدام متواضع. بصراحة، هذه خسارة أموال. أنا آسف بشدة على هذه الشراء. هذه هي تجربتي الأولى على Jumia وهي سلبية للغاية. أنا أوصي بشدة على هذا المنتج والبائع.,645,darija_arabic,negative,439,74
2304,64158304,Puluz Studio Photo Boîte de Lumière Pliable 25 x 25cm+ 12 Couleurs de Fond,TV & HIGH TECH,64158304_rev_3,5.0,إنّه عمليّ ، وأحبّه جيداً.,29,darija_arabic,positive,26,5
2305,67273093,Taurus Aspirateur Balai Homeland Infinity Ultra Léger 600 W,"Maison, cuisine & bureau",67273093_rev_4,1.0,لا أوصي بذلك.,23,darija_arabic,negative,13,3
2306,29015221,Taurus Hachoir Electrique800w2Lames hacher Viande Amande Oignon Fruit Sec-2ans garantie,"Maison, cuisine & bureau",29015221_rev_6,1.0,"""مولينكس"" أفضل",18,darija_arabic,negative,14,2
2307,67089414,"Taurus Bouilloire en Verre Siena Glass 2200 W, 1,7L acier inoxydable - 2 ans de garantie","Maison, cuisine & bureau",67089414_rev_3,3.0,قابلة للتآكل ، بعد شهر واحد ، مقاومة أكثر من العلامات التجارية الأخرى ولكن أيضا قابلة للتآكل.,84,darija_arabic,neutral,93,17
2308,47925432,2 x Softbox d’éclairage 50x70CM Professional avec 2 x trépied 2m + 2 x Lampe économique,TV & HIGH TECH,47925432_rev_6,3.0,ويمكن أن تكون السيارة هشة، لكن الإضاءة ستكون جيدة جداً.,70,darija_arabic,neutral,55,10
2309,67228364,3 lentilles 3 écrans caméra solaire 4G 15MP HD Surveillance extérieure sécurité moniteur IP Vision nocturne caméras de vidéosurveillance étanches V380pro,TV & HIGH TECH,67228364_rev_3,3.0,لا تقبل الرقائق المدفوعة مسبقاً، تحتاج إلى الرقائق من نوع الاشتراك، مشكلة APN غير معروفة.,96,darija_arabic,neutral,89,15
2310,53387582,Bosch Aspirateur sans sac cyclonique moteur puissant avec filtre Hepa couleur bleu,"Maison, cuisine & bureau",53387582_rev_4,5.0,أوصي بجودة جيدة من ألمانيا لذلك سيكون على رأس .,69,darija_arabic,positive,47,10
2311,62830652,Télécommande voix  Android 4K Smart TV,TV & HIGH TECH,62830652_rev_4,5.0,حسناً.,4,darija_arabic,positive,6,1
2312,mpg1533410,kit de Bandes Élastique Fitness Résistance -150 LBS en Total- 11 Pièces de Résistance,Sports & Loisirs,mpg1533410_rev_5,1.0,نوعية ضعيفة جدا,19,darija_arabic,negative,15,3
2313,25705075,UNIVERSAL 1080P Mini HDMI to RCA Audio Video AV CVBS HD TV VCR VHS DVD Adapter Converter,Informatique,25705075_rev_3,1.0,يعمل في البداية، ثم بالأبيض والأسود.حاولت تغيير PAL/NTSC ولكن لا شيء.,93,darija_arabic,negative,69,11
2314,mpg1501557,Bandes Bandage MMA Pour Gant Boxe Boxing + Protège-dents (NOIR),Sports & Loisirs,mpg1501557_rev_3,3.0,الشريطات ليست سيئة ولكن حماية الأسنان ثلاثة صفر,51,darija_arabic,neutral,47,8
2315,65775092,REVOLUTION Box TV X197 Android 14 Ultra HD RAM 2Go Stockage 16Go + 12 mois d'abonnement,TV & HIGH TECH,65775092_rev_5,5.0,الألوان والصورة أعلى,28,darija_arabic,positive,20,3
2316,mpg1473162,Step Aerobic et fitness Étape d'entraînement avec des élévateurs max 200kg - Premium original,Sports & Loisirs,mpg1473162_rev_4,5.0,لا شيء يقال أعلى,15,darija_arabic,positive,16,4
2317,mpg1469917,"Astro Lighting Ring Light LED RGB 26 cm avec Trépied 2 m – 18 Modes Couleurs – Intensité Réglable – Support Smartphone & Caméra pour Streaming, Maquillage et Création de Contenu",TV & HIGH TECH,mpg1469917_rev_4,3.0,لقد وصلت إليها بأقدام متضررة قليلاً,42,darija_arabic,neutral,35,6
2318,65099348,Mellerware Robot Pétrin BLEU 1000W 6 vitesses + Bol en inox 5L - 2 ans de garantie,"Maison, cuisine & bureau",65099348_rev_3,5.0,جودة جيدة,13,darija_arabic,positive,9,2
2319,64934165,Solac Aspirateur Balai Sans Fil Batterie Turbobat Digital Flex 29.6V - 2 Ans De Garantie,"Maison, cuisine & bureau",64934165_rev_3,1.0,لا يوصى به، بطارية ضعيفة جداً عليك أن تنتظر 4 ساعات من الشحن حتى تستغرق 20 دقيقة.,97,darija_arabic,negative,81,17
2320,40800726,"Ring Light LED 33cm + Trepied Tripod 2M et Support Telephone, Selfie Video Photo",TV & HIGH TECH,40800726_rev_4,3.0,ضوء ضئيل,14,darija_arabic,neutral,8,2
2321,64721374,Tefal HACHOIR MANUEL K1320404 900ML,"Maison, cuisine & bureau",64721374_rev_5,5.0,الأشجار المناسبة ذات الجودة الجيدة,34,darija_arabic,positive,34,5
2322,mpg1398156,Solac Friteuse sans huile à air chaud - AIR FRYER - 7litres - 10 programmes,"Maison, cuisine & bureau",mpg1398156_rev_4,1.0,أنا لست راضًا عن شراءي على الإطلاق ، هناك بالفعل زر لا يعمل.,84,darija_arabic,negative,60,13
2323,mpg1526706,Trottinette Pliable pour Enfant de 3 À 6 Ans Led,Sports & Loisirs,mpg1526706_rev_3,1.0,ليس صلبا,16,darija_arabic,negative,8,2
2324,40800725,"Ring Light LED 33cm avec Trepied et Support Telephone, Selfie RingLight pour Live Video/Maquillage/Vlog",TV & HIGH TECH,40800725_rev_5,3.0,لا بأس بذلك.,7,darija_arabic,neutral,12,3
2325,64159035,Okapi Couteau lame de verrouillage Afrique du Sud lune & étoiles 24 cm,Sports & Loisirs,64159035_rev_6,1.0,ج: صفر جداً,10,darija_arabic,negative,11,3
2326,65429625,"EZVIZ DP2C 1080P Judas Numérique, Visiophone Connecté Interphone Vidéo, Caméra",TV & HIGH TECH,65429625_rev_5,5.0,منتج عالي الجودة ويتوافق مع التعريف,53,darija_arabic,positive,35,6
2327,mpg1544888,"Samsung 32 HD Smart TV One UI Tizen, HDR, TV Plus gratuit + Support Gratuit, 32H5000F",TV & HIGH TECH,mpg1544888_rev_4,3.0,ويتعين عليّ ربط جهاز استقبال خارجي,39,darija_arabic,neutral,34,6
2328,mpg1539036,X96 PRO Smart TV BOX Dual Wifi 4Go+64Go Allwinner H616 6K ANDROID 15,TV & HIGH TECH,mpg1539036_rev_4,3.0,أداة جيدة بشكل عام، ولكن يوتيوب خطأ ويحتاج إلى إعادة تعيينها للعمل، وليس من المستغرب أن النسخة Android المثبتة ليست معتمدة من قبل جوجل. وإلا فإن التطبيقات الأخرى تعمل بشكل صحيح.,238,darija_arabic,neutral,177,31
2329,mpg1150396,Door Gym Barre Fixe 12 Positions en métal + Support Mural,Sports & Loisirs,mpg1150396_rev_4,3.0,بعد الاختبار، سيكون من الضروري إجراء تعديل كبير ليتم توصيله إلى الحائط.,75,darija_arabic,neutral,71,12
2330,66568316,"60 Couvre-Oreilles Imperméables Jetables, Autocollants Étanches pour Douche, Natation, Surf et Sports Aquatiques, bébé & adulte",Sports & Loisirs,66568316_rev_3,1.0,الغطاءات لا تلتصق و ليست مقاومة للماء في الواقع. اختبرت في البحر مع نتائج سيئة.,120,darija_arabic,negative,79,15
2331,66528326,Chemise blanche manches longues femme,Sports & Loisirs,66528326_rev_3,3.0,أكثر صغاراً بكثير بسبب الفشل.,37,darija_arabic,neutral,29,5
2332,mpg1544863,"Daiko 50 QLED 4K UHD Smart Google TV HDR10, Dolby Audio, 120 Hz, QLED50GU25DK, 2 ans garantie",TV & HIGH TECH,mpg1544863_rev_3,5.0,تروس بون,8,darija_arabic,positive,8,2
2333,mpg933518,"Bosch Grill Panini 3en1 ouvrable 180°,avec 2 thermostats ,Antiadhésif ,plat à gratin inclus","Maison, cuisine & bureau",mpg933518_rev_3,5.0,أعلى من العلماء لا شيء يمكن قوله أوصي بشدة,46,darija_arabic,positive,42,9
2334,67154065,"TENTEN Smart TV Android 32” – Android 14.0 , Dolby Audio , HD 720 , Wi-Fi, HDMI, USB",TV & HIGH TECH,67154065_rev_3,5.0,أنا أحبك,6,darija_arabic,positive,8,2
2335,66528326,Chemise blanche manches longues femme,Sports & Loisirs,66528326_rev_3,3.0,أكثر صغاراً بكثير بسبب الفشل.,37,darija_arabic,neutral,29,5
2336,50632521,Green Screen Studio Photo (3*2m) Arriere plan Fond Vert ChromaKey Backdrop (Sans Stand),TV & HIGH TECH,50632521_rev_5,3.0,تدابير كبيرة جيدة ولكن بدون دعم,37,darija_arabic,neutral,31,6
2337,66565075,"2 Genouillères de Compression Élastiques pour Sport, Soutien Articulaire et Protection du Genou",Sports & Loisirs,66565075_rev_3,3.0,لا بأس بذلك.,7,darija_arabic,neutral,12,3
2338,mpg1501557,Bandes Bandage MMA Pour Gant Boxe Boxing + Protège-dents (NOIR),Sports & Loisirs,mpg1501557_rev_3,3.0,الشريطات ليست سيئة ولكن حماية الأسنان ثلاثة صفر,51,darija_arabic,neutral,47,8
2339,58732551,Bosch micro-ondes encastrable en verre noir série6 20L Autopilot7 ouverture électronique 60x38cm,"Maison, cuisine & bureau",58732551_rev_3,5.0,حسناً جداً,9,darija_arabic,positive,10,2
2340,67407326,"Caméra WiFi Bulb, protection de sécurité sans fil, caméra à suivi automatique, caméras de surveillance WiFi",TV & HIGH TECH,67407326_rev_5,5.0,في هذه الحالة، أوصي بتقديم المساعدة المتصلة.,44,darija_arabic,positive,44,7
2341,37934532,studio photographie avec Double bande Led Mini Studio Boite à lumière Lightbox,TV & HIGH TECH,37934532_rev_3,2.0,صغيرا جداً (الصور تشير إلى العكس) ، وأدى قوياً جداً وغير منتشراً، مما يخلق انعكاسات هائلة.,115,darija_arabic,negative,90,16
2342,mpg1544876,"Daiko Micro-ondes Grill 20 L, 700W, fonction décongélation, 5 niveaux, FMO-2042GDK","Maison, cuisine & bureau",mpg1544876_rev_4,4.0,أبعاد هذا المنتج ليست نفسها التي تظهر.,60,darija_arabic,positive,38,7
2343,34408767,"Bosch MSM2650B Mixeur plongeant 3en1,blender, batteur et hachoir ,noir ,600w ,système QuattroBlade","Maison, cuisine & bureau",34408767_rev_4,5.0,آلة قوية جدا,22,darija_arabic,positive,12,3
2344,mpg893275,Tripod Support 2M Pour Telephone Selfie Camera Ring Light Appareil photo,TV & HIGH TECH,mpg893275_rev_4,2.0,الحجرات الهشة,12,darija_arabic,negative,13,2
2345,64549668,"WILD MAN Sacoche Trottinette Electrique Velo Scooter Coque Rigide, impermeable (3L)",Sports & Loisirs,64549668_rev_5,5.0,منتج جيد أوصي به,28,darija_arabic,positive,16,4
2346,mpg1533410,kit de Bandes Élastique Fitness Résistance -150 LBS en Total- 11 Pièces de Résistance,Sports & Loisirs,mpg1533410_rev_5,1.0,نوعية ضعيفة جدا,19,darija_arabic,negative,15,3
2347,mpg1150396,Door Gym Barre Fixe 12 Positions en métal + Support Mural,Sports & Loisirs,mpg1150396_rev_4,3.0,بعد الاختبار، سيكون من الضروري إجراء تعديل كبير ليتم توصيله إلى الحائط.,75,darija_arabic,neutral,71,12
2348,65775092,REVOLUTION Box TV X197 Android 14 Ultra HD RAM 2Go Stockage 16Go + 12 mois d'abonnement,TV & HIGH TECH,65775092_rev_5,5.0,الألوان والصورة أعلى,28,darija_arabic,positive,20,3
2349,65930662,Dahua Caméra de surveillance intérieure wifi hero A1 2MP,TV & HIGH TECH,65930662_rev_3,5.0,حسناً.,4,darija_arabic,positive,6,1
2350,37934532,studio photographie avec Double bande Led Mini Studio Boite à lumière Lightbox,TV & HIGH TECH,37934532_rev_3,2.0,صغيرا جداً (الصور تشير إلى العكس) ، وأدى قوياً جداً وغير منتشراً، مما يخلق انعكاسات هائلة.,115,darija_arabic,negative,90,16
2351,mpg1473162,Step Aerobic et fitness Étape d'entraînement avec des élévateurs max 200kg - Premium original,Sports & Loisirs,mpg1473162_rev_4,5.0,لا شيء يقال أعلى,15,darija_arabic,positive,16,4
2352,50603195,General Moulin à Café & Epices + Smoothie Maker Blender -Tout-en-1 - Top Pratique,"Maison, cuisine & bureau",50603195_rev_3,1.0,إنه محطم عند استخدامه لأول مرة.,55,darija_arabic,negative,31,6
2353,mpg1539036,X96 PRO Smart TV BOX Dual Wifi 4Go+64Go Allwinner H616 6K ANDROID 15,TV & HIGH TECH,mpg1539036_rev_4,3.0,أداة جيدة بشكل عام، ولكن يوتيوب خطأ ويحتاج إلى إعادة تعيينها للعمل، وليس من المستغرب أن النسخة Android المثبتة ليست معتمدة من قبل جوجل. وإلا فإن التطبيقات الأخرى تعمل بشكل صحيح.,238,darija_arabic,neutral,177,31
2354,50632521,Green Screen Studio Photo (3*2m) Arriere plan Fond Vert ChromaKey Backdrop (Sans Stand),TV & HIGH TECH,50632521_rev_5,3.0,تدابير كبيرة جيدة ولكن بدون دعم,37,darija_arabic,neutral,31,6
2355,40800726,"Ring Light LED 33cm + Trepied Tripod 2M et Support Telephone, Selfie Video Photo",TV & HIGH TECH,40800726_rev_4,3.0,ضوء ضئيل,14,darija_arabic,neutral,8,2
2356,67089414,"Taurus Bouilloire en Verre Siena Glass 2200 W, 1,7L acier inoxydable - 2 ans de garantie","Maison, cuisine & bureau",67089414_rev_3,3.0,قابلة للتآكل ، بعد شهر واحد ، مقاومة أكثر من العلامات التجارية الأخرى ولكن أيضا قابلة للتآكل.,84,darija_arabic,neutral,93,17
