review_id,text,language,rating,sentiment,product_category,text_clean_classique,text_clean_light
42748969_rev_5,Parfait même si je l'ai reçu dans une autre couleur mais bien,FRENCH,5.0,positive,Sports & Loisirs,parfait même si je lai reçu dans une autre couleur mais bien,parfait même si je l'ai reçu dans une autre couleur mais bien
mpg56969_rev_5,Très robuste et performant.,FRENCH,5.0,positive,"Maison, cuisine & bureau",très robuste et performant,très robuste et performant.
65749459_rev_3,Satisfaisant,FRENCH,4.0,positive,"Maison, cuisine & bureau",satisfaisant,satisfaisant
66308799_rev_5,Bon article,FRENCH,2.0,negative,"Maison, cuisine & bureau",bon article,bon article
mpg1324111_rev_5,Zwin mais livré dans un emballage défectueux (Carton déchiré). Merci à jumia de remédier au problème d'emballage pour que la qualité d'article soit au niveau souhaité.,FRENCH,3.0,neutral,TV & HIGH TECH,zwin mais livré dans un emballage défectueux carton déchiré merci à jumia de remédier au problème demballage pour que la qualité darticle soit au niveau souhaité,zwin mais livré dans un emballage défectueux (carton déchiré). merci à jumia de remédier au problème d'emballage pour que la qualité d'article soit au niveau souhaité.
64689219_rev_3,Le produit répond au besoin.,FRENCH,4.0,positive,"Maison, cuisine & bureau",le produit répond au besoin,le produit répond au besoin.
mpg1501557_rev_3,les bandes pas mal mais les protèges dents tres nul,FRENCH,3.0,neutral,Sports & Loisirs,le bandes pa mal mais le protèges dent tres nul,les bandes pas mal mais les protèges dents tres nul
64732205_rev_3,Bonne qualitée,FRENCH,3.0,neutral,"Maison, cuisine & bureau",bonne qualitée,bonne qualitée
mpg1544584_rev_5,Bonne qualité  rien à dire,FRENCH,5.0,positive,"Maison, cuisine & bureau",bonne qualité rien à dire,bonne qualité rien à dire
63523557_rev_3,Au début tout fonctionnait bien mais au bout de 3 semaines l’accélérateur reste coincé,FRENCH,3.0,neutral,Sports & Loisirs,au début tout fonctionnait bien mais au bout de semaines l accélérateur reste coincé,au début tout fonctionnait bien mais au bout de 3 semaines l’accélérateur reste coincé
57092082_rev_4,"Très bon aspirateur. Léger, ergonomique, bonne qualité ressentie. S'il était un peu plus puissant, il serait parfait.",FRENCH,4.0,positive,"Maison, cuisine & bureau",très bon aspirateur léger ergonomique bonne qualité ressentie sil était un peu plus puissant il serait parfait,"très bon aspirateur. léger, ergonomique, bonne qualité ressentie. s'il était un peu plus puissant, il serait parfait."
mpg893275_rev_4,Trés fragile,FRENCH,2.0,negative,TV & HIGH TECH,trés fragile,trés fragile
40817040_rev_5,Très pratique,FRENCH,5.0,positive,"Maison, cuisine & bureau",très pratique,très pratique
50603195_rev_3,S’est cassé à la première utilisation. Je déconseille !,FRENCH,1.0,negative,"Maison, cuisine & bureau",est cassé à la première utilisation je déconseille,s’est cassé à la première utilisation. je déconseille !
mpg1150396_rev_4,"Après le test, il nécessaire gros une modification pour être fixée au mur..",FRENCH,3.0,neutral,Sports & Loisirs,après le test il nécessaire gros une modification pour être fixée au mur,"après le test, il nécessaire gros une modification pour être fixée au mur.."
65761997_rev_3,Couleur pales,FRENCH,1.0,negative,TV & HIGH TECH,couleur pale,couleur pales
mpg1539036_rev_4,"Bonne performance dans l'ensemble,  mais YouTube bug et nécessite sa réinitialisation pour fonctionner, c'est pas étonnant vu que la version Android installée n'est pas certifiée par Google.
Sinon les autres app fonctionnent correctement.",FRENCH,3.0,neutral,TV & HIGH TECH,bonne performance dans lensemble mais youtube bug et nécessite sa réinitialisation pour fonctionner cest pa étonnant vu que la version android installée nest pa certifiée par google sinon le autres app fonctionnent correctement,"bonne performance dans l'ensemble, mais youtube bug et nécessite sa réinitialisation pour fonctionner, c'est pas étonnant vu que la version android installée n'est pas certifiée par google. sinon les autres app fonctionnent correctement."
65029886_rev_3,Bien ???? quoi,FRENCH,3.0,neutral,TV & HIGH TECH,bien quoi,bien ???? quoi
mpg1352966_rev_4,j'aime ça,FRENCH,3.0,neutral,TV & HIGH TECH,jaime ça,j'aime ça
41025970_rev_4,Top du rop,FRENCH,5.0,positive,TV & HIGH TECH,top du rop,top du rop
mpg1150396_rev_4,"Après le test, il nécessaire gros une modification pour être fixée au mur..",FRENCH,3.0,neutral,Sports & Loisirs,après le test il nécessaire gros une modification pour être fixée au mur,"après le test, il nécessaire gros une modification pour être fixée au mur.."
39691871_rev_4,Convient très bien avec mon smartbox.,FRENCH,5.0,positive,TV & HIGH TECH,convient très bien avec mon smartbox,convient très bien avec mon smartbox.
67375673_rev_6,hachoir ne hache pas le percil hache un peu l'oignon ce nest pas ce que je cherche,FRENCH,2.0,negative,"Maison, cuisine & bureau",hachoir ne hache pa le percil hache un peu loignon ce nest pa ce que je cherche,hachoir ne hache pas le percil hache un peu l'oignon ce nest pas ce que je cherche
mpg1446650_rev_5,Très bonne qualité,FRENCH,5.0,positive,"Maison, cuisine & bureau",très bonne qualité,très bonne qualité
67226768_rev_5,Fais des gaufres plates....,FRENCH,3.0,neutral,"Maison, cuisine & bureau",fais de gaufres plate,fais des gaufres plates....
41086042_rev_3,pas mal,FRENCH,3.0,neutral,TV & HIGH TECH,pa mal,pas mal
mpg1391985_rev_4,Petite taille pour un xl,FRENCH,2.0,negative,Sports & Loisirs,petite taille pour un xl,petite taille pour un xl
25705075_rev_3,"Fonctionne au début, puis noir et blanc. J'ai essayé de changer PAL/NTSC mais rien. A éviter.",FRENCH,1.0,negative,Informatique,fonctionne au début puis noir et blanc jai essayé de changer palntsc mais rien éviter,"fonctionne au début, puis noir et blanc. j'ai essayé de changer pal/ntsc mais rien. a éviter."
mpg1428448_rev_4,Merci,FRENCH,5.0,positive,Sports & Loisirs,merci,merci
67139791_rev_3,le produit est de haute qualité. mise à jour automatique. les applications sont faciles à télécharger,FRENCH,5.0,positive,TV & HIGH TECH,le produit est de haute qualité mise à jour automatique le application sont faciles à télécharger,le produit est de haute qualité. mise à jour automatique. les applications sont faciles à télécharger
65029886_rev_3,Bien ???? quoi,FRENCH,3.0,neutral,TV & HIGH TECH,bien quoi,bien ???? quoi
mpg875665_rev_3,Bien ????,FRENCH,3.0,neutral,Sports & Loisirs,bien,bien ????
67089414_rev_3,"oxydable  , apres 1 mois , résistant plus que les autres marques mais aussi oxydable",FRENCH,3.0,neutral,"Maison, cuisine & bureau",oxydable apres mois résistant plus que le autres marque mais aussi oxydable,"oxydable , apres 1 mois , résistant plus que les autres marques mais aussi oxydable"
60805500_rev_4,"Bonjour 
Cet appareil ne marche plus depuis ma première utilisation et le pire c’est qu’il fait couper l’électricité de toute la maison",FRENCH,1.0,negative,"Maison, cuisine & bureau",bonjour cet appareil ne marche plus depuis première utilisation et le pire c est qu il fait couper l électricité de toute la maison,bonjour cet appareil ne marche plus depuis ma première utilisation et le pire c’est qu’il fait couper l’électricité de toute la maison
mpg1375344_rev_5,Je ne recommande pas luminosité très faible,FRENCH,1.0,negative,TV & HIGH TECH,je ne recommande pa luminosité très faible,je ne recommande pas luminosité très faible
mpg1378557_rev_3,"J'ai eu après tant d'années de d'achat avec Jumia  un souci avec le produit.  

Mais malgré  toutes mes tentatives  pour le changer  cela n'a pas été  fait.

Je crois qu'il  faudrait  se pencher sur ce cas prochainement.

Bien cordialement !",FRENCH,1.0,negative,TV & HIGH TECH,jai eu après tant dannées de dachat avec jumia un souci avec le produit mais malgré toutes me tentatives pour le changer cela na pa été fait je crois quil faudrait se pencher sur ce ca prochainement bien cordialement,j'ai eu après tant d'années de d'achat avec jumia un souci avec le produit. mais malgré toutes mes tentatives pour le changer cela n'a pas été fait. je crois qu'il faudrait se pencher sur ce cas prochainement. bien cordialement !
58641936_rev_5,Je recommande,FRENCH,5.0,positive,Sports & Loisirs,je recommande,je recommande
63613261_rev_3,Produit vaut son prix,FRENCH,5.0,positive,TV & HIGH TECH,produit vaut son prix,produit vaut son prix
60840048_rev_4,Il n'est pas assez puissant,FRENCH,3.0,neutral,"Maison, cuisine & bureau",il nest pa assez puissant,il n'est pas assez puissant
60840048_rev_4,Il n'est pas assez puissant,FRENCH,3.0,neutral,"Maison, cuisine & bureau",il nest pa assez puissant,il n'est pas assez puissant
37097641_rev_5,Tres bon rapport qualité  prix,FRENCH,4.0,positive,TV & HIGH TECH,tres bon rapport qualité prix,tres bon rapport qualité prix
36830720_rev_4,pas mal mais fragile,FRENCH,3.0,neutral,TV & HIGH TECH,pa mal mais fragile,pas mal mais fragile
65626509_rev_4,Bon produit,FRENCH,4.0,positive,Sports & Loisirs,bon produit,bon produit
mpg1128105_rev_4,si elle vient aussi avec adaptateur mini sd c mieux,FRENCH,3.0,neutral,TV & HIGH TECH,si elle vient aussi avec adaptateur mini sd c mieux,si elle vient aussi avec adaptateur mini sd c mieux
65451932_rev_4,La chaise est pas mal la housse est de très mauvaise qualité une d'entre elles était déjà déchirée à l'arrivée et la deuxième aussi est trop fine elle ne supporte pas le poids de la chaise,FRENCH,4.0,positive,Sports & Loisirs,la chaise est pa mal la housse est de très mauvaise qualité une dentre elles était déjà déchirée à larrivée et la deuxième aussi est trop fine elle ne supporte pa le poids de la chaise,la chaise est pas mal la housse est de très mauvaise qualité une d'entre elles était déjà déchirée à l'arrivée et la deuxième aussi est trop fine elle ne supporte pas le poids de la chaise
65599330_rev_3,Utile et pratique.,FRENCH,5.0,positive,Sports & Loisirs,utile et pratique,utile et pratique.
64142811_rev_3,mauvais produit,FRENCH,1.0,negative,Sports & Loisirs,mauvais produit,mauvais produit
62605698_rev_5,Non pliable,FRENCH,5.0,positive,Sports & Loisirs,non pliable,non pliable
66405501_rev_4,Je recommande,FRENCH,5.0,positive,Sports & Loisirs,je recommande,je recommande
66271156_rev_3,Produit Marche bien,FRENCH,4.0,positive,TV & HIGH TECH,produit marche bien,produit marche bien
64800264_rev_3,"Vêtements de mauvaise qualité.

Franchement, les vêtements vendus dans la rue pour 70 dirhams sont de meilleure qualité.

Honnêtement, tant que ce site autorisera ce genre de commerce et ces vendeurs, je n'achèterai plus rien chez eux.",FRENCH,1.0,negative,Sports & Loisirs,vêtements de mauvaise qualité franchement le vêtements vendus dans la rue pour dirham sont de meilleure qualité honnêtement tant que ce site autorisera ce genre de commerce et ce vendeurs je nachèterai plus rien chez eux,"vêtements de mauvaise qualité. franchement, les vêtements vendus dans la rue pour 70 dirhams sont de meilleure qualité. honnêtement, tant que ce site autorisera ce genre de commerce et ces vendeurs, je n'achèterai plus rien chez eux."
32229545_rev_4,Très bien,FRENCH,5.0,positive,TV & HIGH TECH,très bien,très bien
66565050_rev_3,"Très mauvaise affaire,  touches réagissent aléatoirement",FRENCH,1.0,negative,TV & HIGH TECH,très mauvaise affaire touch réagissent aléatoirement,"très mauvaise affaire, touches réagissent aléatoirement"
mpg1146244_rev_5,"Bon Rapport qualité prix, mais pas top :)",FRENCH,3.0,neutral,Sports & Loisirs,bon rapport qualité prix mais pa top,"bon rapport qualité prix, mais pas top :)"
64177987_rev_4,"La caméra est de bonne qualité, mais un abonnement payant est nécessaire pour pouvoir activer la enregistrement automatique ou les alertes",FRENCH,4.0,positive,TV & HIGH TECH,la caméra est de bonne qualité mais un abonnement payant est nécessaire pour pouvoir activer la enregistrement automatique ou le alertes,"la caméra est de bonne qualité, mais un abonnement payant est nécessaire pour pouvoir activer la enregistrement automatique ou les alertes"
48136745_rev_5,"qualité moyenne, produit bon a l'utilisation avec des conditions minime, il est ppossible de trouvé mieux",FRENCH,3.0,neutral,Sports & Loisirs,qualité moyenne produit bon lutilisation avec de condition minime il est ppossible de trouvé mieux,"qualité moyenne, produit bon a l'utilisation avec des conditions minime, il est ppossible de trouvé mieux"
67401409_rev_4,"Pas de Bluetooth 
Je réclame, j'étais en voyage après réception de la tv, grande déception",FRENCH,1.0,negative,TV & HIGH TECH,pa de bluetooth je réclame jétais en voyage après réception de la tv grande déception,"pas de bluetooth je réclame, j'étais en voyage après réception de la tv, grande déception"
66528326_rev_3,Beaucoup plus petite qu’il le fallait,FRENCH,3.0,neutral,Sports & Loisirs,beaucoup plus petite qu il le fallait,beaucoup plus petite qu’il le fallait
66566734_rev_4,Impossible de monter les roues qui se détachent sans arrêt. Du coup ça n'est pas très pratique. Heureusement il aspire!,FRENCH,3.0,neutral,"Maison, cuisine & bureau",impossible de monter le roue qui se détachent sans arrêt du coup ça nest pa très pratique heureusement il aspire,impossible de monter les roues qui se détachent sans arrêt. du coup ça n'est pas très pratique. heureusement il aspire!
67364004_rev_3,Bon,FRENCH,3.0,neutral,"Maison, cuisine & bureau",bon,bon
mpg1010117_rev_6,Wa3rin fal entrainement est super fles matches nsa7kom bhad les gants qualité wa3ra wlk rodo lbal la taille wlk rahom wa3rin bzaffff,FRENCH,5.0,positive,Sports & Loisirs,wa rin fal entrainement est super fles match nsa kom bhad le gants qualité wa ra wlk rodo lbal la taille wlk rahom wa rin bzaffff,wa3rin fal entrainement est super fles matches nsa7kom bhad les gants qualité wa3ra wlk rodo lbal la taille wlk rahom wa3rin bzaffff
mpg1141377_rev_4,Pas mal,FRENCH,3.0,neutral,Sports & Loisirs,pa mal,pas mal
